relative_path,class_id
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0095_8458.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0015_8207.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0061_8208.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0065_8481.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0086_8487.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0008_8756.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0009_8248.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0043_8250.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0017_8511.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0088_8257.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0025_8262.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0041_8264.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0018_8588.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0109_8271.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0034_7736.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0079_8535.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0040_7514.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0026_8545.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0049_8548.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0020_8549.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0083_8300.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0062_8310.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0042_8574.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0089_8326.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0024_8586.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0077_8332.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0003_8337.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0080_8601.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0023_7325.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0058_8350.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0055_8357.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0087_8358.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0038_8689.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0013_8362.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0085_8363.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0007_8366.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0098_8367.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0072_8606.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0051_8387.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0059_8079.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0100_8407.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0053_8410.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0070_8583.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0102_8441.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0084_8435.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0047_7929.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0073_8442.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0012_8443.jpg,12
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0035_8447.jpg,12
014.Indigo_Bunting/Indigo_Bunting_0005_13832.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0014_14167.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0002_12163.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0068_13081.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0040_11805.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0075_12835.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0063_11820.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0028_12335.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0037_14128.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0017_11574.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0027_11579.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0001_12469.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0066_12869.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0084_11848.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0049_13641.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0059_11596.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0053_13391.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0015_12632.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0016_13661.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0080_13416.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0018_11883.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0073_13933.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0072_14197.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0056_12637.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0071_11639.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0082_11907.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0004_13195.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0022_12781.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0036_13716.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0013_12949.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0076_12950.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0021_13979.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0060_14495.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0055_13473.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0041_13987.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0058_12207.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0034_12464.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0054_12213.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0032_12215.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0025_12532.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0026_11964.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0052_11893.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0029_13761.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0010_13000.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0078_11852.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0061_13259.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0050_11811.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0039_12756.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0085_11991.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0065_14558.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0051_12837.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0033_12777.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0077_14060.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0006_14317.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0024_13523.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0031_13300.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0003_13049.jpg,14
014.Indigo_Bunting/Indigo_Bunting_0074_12829.jpg,14
025.Pelagic_Cormorant/Pelagic_Cormorant_0054_23812.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0083_23557.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0009_23561.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0012_23565.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0032_23570.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0070_23513.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0084_23836.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0063_23515.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0046_23588.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0036_23503.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0035_23849.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0088_23855.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0008_23602.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0071_23964.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0017_23875.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0062_23623.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0042_23522.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0085_23821.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0037_23889.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0080_23890.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0100_23894.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0092_23639.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0064_23641.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0038_23643.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0075_23645.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0011_23667.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0029_23545.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0055_23415.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0002_23680.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0003_23695.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0010_23711.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0024_23712.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0044_23536.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0049_23714.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0047_23718.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0086_23719.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0005_23720.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0093_23722.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0018_23880.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0030_23732.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0057_24002.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0053_23760.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0041_23763.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0016_23509.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0074_23511.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0082_23844.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0019_23546.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0096_23775.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0025_23776.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0102_23778.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0076_23523.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0098_23783.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0099_23784.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0073_23785.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0033_23530.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0026_23792.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0001_23538.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0014_23801.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0022_23802.jpg,25
025.Pelagic_Cormorant/Pelagic_Cormorant_0061_23548.jpg,25
029.American_Crow/American_Crow_0117_25090.jpg,29
029.American_Crow/American_Crow_0030_25092.jpg,29
029.American_Crow/American_Crow_0119_25610.jpg,29
029.American_Crow/American_Crow_0020_25618.jpg,29
029.American_Crow/American_Crow_0016_25112.jpg,29
029.American_Crow/American_Crow_0136_25117.jpg,29
029.American_Crow/American_Crow_0101_25118.jpg,29
029.American_Crow/American_Crow_0002_25122.jpg,29
029.American_Crow/American_Crow_0109_25123.jpg,29
029.American_Crow/American_Crow_0111_25127.jpg,29
029.American_Crow/American_Crow_0003_25130.jpg,29
029.American_Crow/American_Crow_0021_25137.jpg,29
029.American_Crow/American_Crow_0027_25146.jpg,29
029.American_Crow/American_Crow_0113_25149.jpg,29
029.American_Crow/American_Crow_0011_25151.jpg,29
029.American_Crow/American_Crow_0043_25666.jpg,29
029.American_Crow/American_Crow_0130_25163.jpg,29
029.American_Crow/American_Crow_0093_25694.jpg,29
029.American_Crow/American_Crow_0139_25186.jpg,29
029.American_Crow/American_Crow_0132_25704.jpg,29
029.American_Crow/American_Crow_0131_25706.jpg,29
029.American_Crow/American_Crow_0068_25198.jpg,29
029.American_Crow/American_Crow_0116_25199.jpg,29
029.American_Crow/American_Crow_0122_25200.jpg,29
029.American_Crow/American_Crow_0053_25203.jpg,29
029.American_Crow/American_Crow_0099_25717.jpg,29
029.American_Crow/American_Crow_0134_25206.jpg,29
029.American_Crow/American_Crow_0121_25720.jpg,29
029.American_Crow/American_Crow_0080_25220.jpg,29
029.American_Crow/American_Crow_0137_25221.jpg,29
029.American_Crow/American_Crow_0050_25255.jpg,29
029.American_Crow/American_Crow_0085_25260.jpg,29
029.American_Crow/American_Crow_0105_25283.jpg,29
029.American_Crow/American_Crow_0014_25287.jpg,29
029.American_Crow/American_Crow_0088_25303.jpg,29
029.American_Crow/American_Crow_0012_25305.jpg,29
029.American_Crow/American_Crow_0004_25819.jpg,29
029.American_Crow/American_Crow_0036_25313.jpg,29
029.American_Crow/American_Crow_0081_25837.jpg,29
029.American_Crow/American_Crow_0074_25350.jpg,29
029.American_Crow/American_Crow_0107_25353.jpg,29
029.American_Crow/American_Crow_0124_25356.jpg,29
029.American_Crow/American_Crow_0047_25397.jpg,29
029.American_Crow/American_Crow_0127_25412.jpg,29
029.American_Crow/American_Crow_0066_25827.jpg,29
029.American_Crow/American_Crow_0031_25433.jpg,29
029.American_Crow/American_Crow_0067_25443.jpg,29
029.American_Crow/American_Crow_0079_25463.jpg,29
029.American_Crow/American_Crow_0051_25505.jpg,29
029.American_Crow/American_Crow_0069_25506.jpg,29
029.American_Crow/American_Crow_0025_25522.jpg,29
029.American_Crow/American_Crow_0110_25541.jpg,29
029.American_Crow/American_Crow_0001_25053.jpg,29
029.American_Crow/American_Crow_0039_25061.jpg,29
029.American_Crow/American_Crow_0048_25062.jpg,29
029.American_Crow/American_Crow_0094_25576.jpg,29
029.American_Crow/American_Crow_0102_25066.jpg,29
029.American_Crow/American_Crow_0062_25587.jpg,29
029.American_Crow/American_Crow_0104_25086.jpg,29
029.American_Crow/American_Crow_0059_25599.jpg,29
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0048_26632.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0023_26637.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0094_26643.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0027_26844.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0117_26651.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0082_26655.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0009_26656.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0078_26888.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0022_26423.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0050_26424.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0036_26682.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0005_26684.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0045_26685.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0060_26686.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0007_26687.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0093_26432.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0042_26479.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0061_26692.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0034_26694.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0028_26446.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0039_26510.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0012_26712.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0097_26713.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0090_26714.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0002_26715.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0074_26466.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0091_26428.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0081_26429.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0053_26738.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0073_26744.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0077_26431.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0043_26492.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0014_26754.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0098_26501.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0084_26761.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0049_26766.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0033_26521.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0004_26790.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0018_26535.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0026_26794.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0010_26795.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0003_26797.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0116_26544.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0019_26803.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0119_26550.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0121_26807.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0088_26812.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0104_26814.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0038_26912.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0059_26828.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0024_26832.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0006_26578.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0107_26838.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0069_26597.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0066_26600.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0092_26859.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0029_26865.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0032_26616.jpg,33
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0067_26878.jpg,33
035.Purple_Finch/Purple_Finch_0025_28174.jpg,35
035.Purple_Finch/Purple_Finch_0048_27670.jpg,35
035.Purple_Finch/Purple_Finch_0115_28190.jpg,35
035.Purple_Finch/Purple_Finch_0096_27688.jpg,35
035.Purple_Finch/Purple_Finch_0001_27571.jpg,35
035.Purple_Finch/Purple_Finch_0050_27702.jpg,35
035.Purple_Finch/Purple_Finch_0021_28235.jpg,35
035.Purple_Finch/Purple_Finch_0031_28175.jpg,35
035.Purple_Finch/Purple_Finch_0110_27750.jpg,35
035.Purple_Finch/Purple_Finch_0030_27255.jpg,35
035.Purple_Finch/Purple_Finch_0079_27258.jpg,35
035.Purple_Finch/Purple_Finch_0119_27260.jpg,35
035.Purple_Finch/Purple_Finch_0092_27264.jpg,35
035.Purple_Finch/Purple_Finch_0002_27266.jpg,35
035.Purple_Finch/Purple_Finch_0098_27280.jpg,35
035.Purple_Finch/Purple_Finch_0097_27288.jpg,35
035.Purple_Finch/Purple_Finch_0111_27293.jpg,35
035.Purple_Finch/Purple_Finch_0046_27295.jpg,35
035.Purple_Finch/Purple_Finch_0032_27305.jpg,35
035.Purple_Finch/Purple_Finch_0102_27308.jpg,35
035.Purple_Finch/Purple_Finch_0014_27322.jpg,35
035.Purple_Finch/Purple_Finch_0094_27323.jpg,35
035.Purple_Finch/Purple_Finch_0114_27837.jpg,35
035.Purple_Finch/Purple_Finch_0117_27427.jpg,35
035.Purple_Finch/Purple_Finch_0081_27913.jpg,35
035.Purple_Finch/Purple_Finch_0033_27926.jpg,35
035.Purple_Finch/Purple_Finch_0133_27928.jpg,35
035.Purple_Finch/Purple_Finch_0091_27425.jpg,35
035.Purple_Finch/Purple_Finch_0006_27950.jpg,35
035.Purple_Finch/Purple_Finch_0076_27441.jpg,35
035.Purple_Finch/Purple_Finch_0071_27443.jpg,35
035.Purple_Finch/Purple_Finch_0020_27961.jpg,35
035.Purple_Finch/Purple_Finch_0059_27966.jpg,35
035.Purple_Finch/Purple_Finch_0008_27455.jpg,35
035.Purple_Finch/Purple_Finch_0035_27972.jpg,35
